bbmap stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_method_depth,Reads Used,Reads Used (bases),Mapping Time (s),Reads/sec,kBases/sec,Mated pairs (pct pairs),Mated pairs (num pairs),Mated pairs (pct bases),Mated pairs (num bases),Bad pairs (pct pairs),Bad pairs (num pairs),Bad pairs (pct bases),Bad pairs (num bases),insert size avg,Read 1 mapped (pct reads),Read 1 mapped (num reads),Read 1 mapped (pct bases),Read 1 mapped (num bases),Read 1 unambiguous (pct reads),Read 1 unambiguous (num reads),Read 1 unambiguous (pct bases),Read 1 unambiguous (num bases),Read 1 ambiguous (pct reads),Read 1 ambiguous (num reads),Read 1 ambiguous (pct bases),Read 1 ambiguous (num bases),Read 1 low-Q discards (pct reads),Read 1 low-Q discards (num reads),Read 1 low-Q discards (pct bases),Read 1 low-Q discards (num bases),Read 1 perfect best site (pct reads),Read 1 perfect best site (num reads),Read 1 perfect best site (pct bases),Read 1 perfect best site (num bases),Read 1 semiperfect site (pct reads),Read 1 semiperfect site (num reads),Read 1 semiperfect site (pct bases),Read 1 semiperfect site (num bases),Read 1 rescued (pct reads),Read 1 rescued (num reads),Read 1 Match Rate (pct bases),Read 1 Match Rate (num bases),Read 1 Error Rate (pct reads),Read 1 Error Rate (num reads),Read 1 Error Rate (pct bases),Read 1 Error Rate (num bases),Read 1 Sub Rate (pct reads),Read 1 Sub Rate (num reads),Read 1 Sub Rate (pct bases),Read 1 Sub Rate (num bases),Read 1 Del Rate (pct reads),Read 1 Del Rate (num reads),Read 1 Del Rate (pct bases),Read 1 Del Rate (num bases),Read 1 Ins Rate (pct reads),Read 1 Ins Rate (num reads),Read 1 Ins Rate (pct bases),Read 1 Ins Rate (num bases),Read 1 N Rate (pct reads),Read 1 N Rate (num reads),Read 1 N Rate (pct bases),Read 1 N Rate (num bases),Read 2 mapped (pct reads),Read 2 mapped (num reads),Read 2 mapped (pct bases),Read 2 mapped (num bases),Read 2 unambiguous (pct reads),Read 2 unambiguous (num reads),Read 2 unambiguous (pct bases),Read 2 unambiguous (num bases),Read 2 ambiguous (pct reads),Read 2 ambiguous (num reads),Read 2 ambiguous (pct bases),Read 2 ambiguous (num bases),Read 2 low-Q discards (pct reads),Read 2 low-Q discards (num reads),Read 2 low-Q discards (pct bases),Read 2 low-Q discards (num bases),Read 2 perfect best site (pct reads),Read 2 perfect best site (num reads),Read 2 perfect best site (pct bases),Read 2 perfect best site (num bases),Read 2 semiperfect site (pct reads),Read 2 semiperfect site (num reads),Read 2 semiperfect site (pct bases),Read 2 semiperfect site (num bases),Read 2 rescued (pct reads),Read 2 rescued (num reads),Read 2 Match Rate (pct bases),Read 2 Match Rate (num bases),Read 2 Error Rate (pct reads),Read 2 Error Rate (num reads),Read 2 Error Rate (pct bases),Read 2 Error Rate (num bases),Read 2 Sub Rate (pct reads),Read 2 Sub Rate (num reads),Read 2 Sub Rate (pct bases),Read 2 Sub Rate (num bases),Read 2 Del Rate (pct reads),Read 2 Del Rate (num reads),Read 2 Del Rate (pct bases),Read 2 Del Rate (num bases),Read 2 Ins Rate (pct reads),Read 2 Ins Rate (num reads),Read 2 Ins Rate (pct bases),Read 2 Ins Rate (num bases),Read 2 N Rate (pct reads),Read 2 N Rate (num reads),Read 2 N Rate (pct bases),Read 2 N Rate (num bases),sample,method,depth
UT-UPHL-250411998655_bbnorm_400,149952,20219686,7.972,18810.68,2536.45,99.5278,74622,99.5322,20125102,0.016,12,0.0179,3614,173.52,99.8773,74884,99.8848,10098957,99.8773,74884,99.8848,10098957,0,0,0,0,0,0,0,0,57.7038,43264,56.5933,5721927,57.7038,43264,56.5933,5721927,0.4095,307,97.3742,10031566,41.0902,30770,2.6124,269136,40.1581,30072,0.5807,59829,3.1449,2355,1.9717,203121,0.8213,615,0.06,6186,1.7774,1331,0.0134,1376,99.5959,74673,99.5691,10065517,99.5959,74673,99.5691,10065517,0,0,0,0,0,0,0,0,56.4301,42309,55.1314,5573279,56.4301,42309,55.1314,5573279,0.4855,364,97.4582,9995641,43.3396,32363,2.5414,260653,42.4959,31733,0.6316,64784,3.0721,2294,1.8605,190821,0.695,519,0.0492,5048,0.0107,8,0.0004,44,UT-UPHL-250411998655,bbnorm,400
UT-UPHL-250411998655_bbnorm_500,177814,24033349,8.134,21860.79,2954.71,99.5805,88534,99.5914,23935150,0.0157,14,0.0176,4218,173.88,99.8841,88804,99.8944,12005202,99.8841,88804,99.8944,12005202,0,0,0,0,0,0,0,0,57.5714,51185,56.5009,6790219,57.5714,51185,56.5009,6790219,0.388,345,97.1751,11924903,41.1795,36569,2.8113,344987,40.2234,35720,0.5769,70791,3.2352,2873,2.1706,266364,0.8682,771,0.0638,7832,1.8366,1631,0.0137,1676,99.6434,88590,99.6249,11970390,99.6434,88590,99.6249,11970390,0,0,0,0,0,0,0,0,56.2464,50007,54.9745,6605441,56.2464,50007,54.9745,6605441,0.4387,390,97.7097,11886930,43.5512,38582,2.2899,278579,42.6335,37769,0.6316,76836,3.1539,2794,1.6043,195169,0.7597,673,0.054,6574,0.0113,10,0.0004,50,UT-UPHL-250411998655,bbnorm,500
UT-UPHL-250411998655_bbnorm_1000,294044,39881332,11.482,25610.16,3473.52,99.6926,146570,99.7127,39766758,0.0156,23,0.0171,6810,173.76,99.8973,146871,99.9039,19925339,99.8973,146871,99.9039,19925339,0,0,0,0,0,0,0,0,56.5181,83094,55.4693,11063067,56.5181,83094,55.4693,11063067,0.3367,495,97.2546,19788984,41.9988,61684,2.7288,555245,41.0142,60238,0.5855,119144,3.2123,4718,2.0753,422264,0.9124,1340,0.068,13837,2.2632,3324,0.0166,3374,99.7585,146667,99.7503,19887044,99.7585,146667,99.7503,19887044,0,0,0,0,0,0,0,0,55.5169,81622,54.2698,10819674,55.5169,81622,54.2698,10819674,0.387,569,97.9371,19746010,44.3481,65044,2.0624,415828,43.4167,63678,0.6417,129383,3.1234,4581,1.3634,274887,0.7889,1157,0.0573,11558,0.0102,15,0.0005,93,UT-UPHL-250411998655,bbnorm,1000
UT-UPHL-250411998655_bbnorm_5000,517504,70602229,17.602,29401.07,4011.14,99.7855,258197,99.8099,70467990,0.01,26,0.0109,7710,173.64,99.9254,258559,99.9281,35284281,99.9254,258559,99.9281,35284281,0,0,0,0,0,0,0,0,55.3387,143190,54.3588,19193889,55.3387,143190,54.3588,19193889,0.3196,827,97.745,35048923,42.8927,110903,2.2347,801307,41.8481,108202,0.5877,210719,3.3915,8769,1.5986,573216,0.6788,1755,0.0484,17372,2.7912,7217,0.0203,7267,99.8388,258335,99.8331,35233662,99.8388,258335,99.8331,35233662,0,0,0,0,0,0,0,0,54.529,141095,53.3427,18826021,54.529,141095,53.3427,18826021,0.3853,997,97.8414,34989868,45.3814,117236,2.1582,771801,44.3835,114658,0.6457,230915,3.3089,8548,1.4769,528166,0.5361,1385,0.0356,12720,0.0155,40,0.0004,159,UT-UPHL-250411998655,bbnorm,5000
UT-UPHL-250411998655_bbnorm_10000,517822,70646093,18.02,28735.29,3920.34,99.7856,258356,99.81,70511844,0.01,26,0.0109,7710,173.64,99.9258,258719,99.9286,35306359,99.9258,258719,99.9286,35306359,0,0,0,0,0,0,0,0,55.3599,143333,54.3806,19213536,55.3599,143333,54.3806,19213536,0.3175,822,97.7463,35070943,42.8705,110914,2.2335,801359,41.8265,108213,0.5874,210771,3.3894,8769,1.5976,573216,0.6783,1755,0.0484,17372,2.7918,7223,0.0203,7273,99.8386,258493,99.8327,35255449,99.8386,258493,99.8327,35255449,0,0,0,0,0,0,0,0,54.5492,141234,53.3634,18845038,54.5492,141234,53.3634,18845038,0.3843,995,97.8426,35011626,45.361,117255,2.1569,771830,44.3633,114676,0.6454,230943,3.3069,8548,1.476,528166,0.5362,1386,0.0355,12721,0.0155,40,0.0004,159,UT-UPHL-250411998655,bbnorm,10000
UT-UPHL-250411998655_raw_all,518990,70792121,18.103,28669.4,3910.61,99.7599,258872,99.7876,70641766,0.0104,27,0.0113,8012,173.6,99.9033,259244,99.9073,35372522,99.9033,259244,99.9073,35372522,0,0,0,0,0,0,0,0,55.2361,143335,54.2676,19213646,55.2361,143335,54.2676,19213646,0.3225,837,97.6888,35133027,42.9811,111426,2.2908,823865,41.9366,108718,0.5958,214292,3.3964,8805,1.6453,591711,0.6866,1780,0.0497,17862,2.797,7251,0.0204,7341,99.8181,259023,99.8138,35320885,99.8181,259023,99.8138,35320885,0,0,0,0,0,0,0,0,54.4276,141237,53.255,18845217,54.4276,141237,53.255,18845217,0.3915,1016,97.7859,35073351,45.4658,117767,2.2134,793899,44.4675,115181,0.6535,234387,3.3101,8574,1.524,546617,0.5397,1398,0.036,12895,0.0239,62,0.0007,252,UT-UPHL-250411998655,raw,all
UT-UPHL-250411998655_seqkit_10,1952,267603,0.939,2078.61,284.96,100,976,100.0265,267674,0,0,0,0,174.74,100,976,100,133837,100,976,100,133837,0,0,0,0,0,0,0,0,52.6639,514,51.9557,69536,52.6639,514,51.9557,69536,0.7172,7,99.1493,132866,45.3893,443,0.8291,1111,44.6721,436,0.6589,883,2.8689,28,0.1261,169,0.7172,7,0.044,59,2.9713,29,0.0216,29,100,976,100,133766,100,976,100,133766,0,0,0,0,0,0,0,0,53.5861,523,52.8498,70695,53.5861,523,52.8498,70695,1.6393,16,99.1564,132813,46.4139,453,0.8399,1125,45.5943,445,0.6801,911,2.6639,26,0.1321,177,0.4098,4,0.0276,37,0.1025,1,0.0037,5,UT-UPHL-250411998655,seqkit,10
UT-UPHL-250411998655_seqkit_30,5854,799623,1.966,2978.28,406.82,99.7608,2920,99.8105,798108,0.0342,1,0.0378,302,173.76,99.8975,2924,99.9267,399589,99.8975,2924,99.9267,399589,0,0,0,0,0,0,0,0,53.0577,1553,52.0599,208178,53.0577,1553,52.0599,208178,0.7175,21,99.1089,396724,44.8016,1310,0.8696,3481,44.0492,1288,0.6275,2512,3.078,90,0.1754,702,0.6498,19,0.0667,267,2.9412,86,0.0215,86,99.8633,2923,99.8624,399191,99.8633,2923,99.8624,399191,0,0,0,0,0,0,0,0,54.0827,1583,52.9175,211533,54.0827,1583,52.9175,211533,1.4008,41,98.7291,396257,45.8433,1340,1.2697,5096,45.0222,1316,0.6735,2703,3.1475,92,0.5399,2167,0.6158,18,0.0563,226,0.0342,1,0.0012,5,UT-UPHL-250411998655,seqkit,30
UT-UPHL-250411998655_seqkit_50,9750,1329864,2.35,4149.25,565.94,99.7538,4863,99.7879,1327044,0.0205,1,0.0227,302,173.29,99.8564,4868,99.8675,664208,99.8564,4868,99.8675,664208,0,0,0,0,0,0,0,0,54.1333,2639,53.2796,354357,54.1333,2639,53.2796,354357,0.6154,30,99.1519,659636,43.8168,2133,0.8273,5504,42.9334,2090,0.6127,4076,3.1224,152,0.1608,1070,0.6163,30,0.0538,358,2.8348,138,0.0207,138,99.8769,4869,99.8739,663937,99.8769,4869,99.8739,663937,0,0,0,0,0,0,0,0,54.0718,2636,52.9754,352167,54.0718,2636,52.9754,352167,1.2513,61,98.9078,659144,45.8616,2233,1.0915,7274,45.1222,2197,0.6715,4475,3.0807,150,0.373,2486,0.534,26,0.047,313,0.0205,1,0.0008,5,UT-UPHL-250411998655,seqkit,50
UT-UPHL-250411998655_seqkit_100,19596,2673846,2.864,6841.97,933.58,99.7551,9774,99.785,2668096,0.0102,1,0.0113,302,173.27,99.8775,9786,99.8847,1335758,99.8775,9786,99.8847,1335758,0,0,0,0,0,0,0,0,54.5213,5342,53.5803,716529,54.5213,5342,53.5803,716529,0.5409,53,99.1462,1326484,43.5929,4266,0.8326,11139,42.7141,4180,0.613,8201,3.3109,324,0.1606,2149,0.7153,70,0.059,789,2.8408,278,0.0212,284,99.8265,9781,99.8201,1334141,99.8265,9781,99.8201,1334141,0,0,0,0,0,0,0,0,54.1743,5308,53.0559,709117,54.1743,5308,53.0559,709117,0.9594,94,99.0236,1324601,45.7213,4472,0.9753,13046,44.8727,4389,0.6673,8926,3.2921,322,0.2632,3521,0.6237,61,0.0448,599,0.0307,3,0.0011,15,UT-UPHL-250411998655,seqkit,100
UT-UPHL-250411998655_seqkit_200,29310,3997791,2.981,9831.95,1341.05,99.7339,14616,99.7659,3988432,0.0205,3,0.0198,792,173.15,99.9045,14641,99.9078,1997706,99.9045,14641,99.9078,1997706,0,0,0,0,0,0,0,0,54.6025,8002,53.6053,1071864,54.6025,8002,53.6053,1071864,0.464,68,97.7629,1983839,43.5763,6380,2.2152,44951,42.5722,6233,0.6061,12299,3.2921,482,1.5538,31530,0.6967,102,0.0553,1122,2.8687,420,0.022,446,99.8021,14626,99.7946,1994136,99.8021,14626,99.7946,1994136,0,0,0,0,0,0,0,0,53.8315,7889,52.641,1051895,53.8315,7889,52.641,1051895,0.7438,109,97.7072,1980059,46.055,6736,2.2921,46450,45.0636,6591,0.6541,13255,3.2955,482,1.5982,32388,0.5948,87,0.0398,807,0.0205,3,0.0007,15,UT-UPHL-250411998655,seqkit,200
UT-UPHL-250411998655_seqkit_300,39194,5345708,3.992,9819.08,1339.23,99.7449,19547,99.7735,5333598,0.0153,3,0.0148,792,173.13,99.903,19578,99.9071,2671193,99.903,19578,99.9071,2671193,0,0,0,0,0,0,0,0,54.5339,10687,53.4937,1430248,54.5339,10687,53.4937,1430248,0.3929,77,97.9099,2652580,43.6561,8547,2.0684,56037,42.6039,8341,0.6077,16463,3.3252,651,1.4031,38013,0.7304,143,0.0576,1561,2.8757,563,0.0217,589,99.801,19558,99.7942,2666531,99.801,19558,99.7942,2666531,0,0,0,0,0,0,0,0,53.8093,10545,52.5976,1405423,53.8093,10545,52.5976,1405423,0.6634,130,98.0693,2647771,46.0783,9012,1.93,52109,45.0404,8809,0.6564,17721,3.2365,633,1.2359,33368,0.588,115,0.0378,1020,0.0205,4,0.0007,19,UT-UPHL-250411998655,seqkit,300
UT-UPHL-250411998655_seqkit_400,58658,7989585,4.618,12702.35,1730.14,99.7784,29264,99.8068,7974152,0.0102,3,0.0099,792,173.6,99.9114,29303,99.9133,3992542,99.9114,29303,99.9133,3992542,0,0,0,0,0,0,0,0,55.0377,16142,54.0208,2158674,55.0377,16142,54.0208,2158674,0.3716,109,97.6378,3965082,43.1116,12633,2.3408,95059,42.0708,12328,0.6005,24385,3.3921,994,1.686,68468,0.7132,209,0.0543,2206,2.8768,843,0.0214,869,99.8363,29281,99.8304,3986808,99.8363,29281,99.8304,3986808,0,0,0,0,0,0,0,0,54.2978,15925,53.0896,2120176,54.2978,15925,53.0896,2120176,0.5592,164,98.2209,3959002,45.6098,13355,1.7786,71690,44.6091,13062,0.6525,26301,3.282,961,1.0893,43906,0.5567,163,0.0368,1483,0.0171,5,0.0005,22,UT-UPHL-250411998655,seqkit,400
UT-UPHL-250411998655_seqkit_500,97986,13361593,5.993,16349.77,2229.49,99.7632,48877,99.7933,13333974,0.0143,7,0.0149,1992,173.71,99.9,48944,99.9021,6676329,99.9,48944,99.9021,6676329,0,0,0,0,0,0,0,0,54.8099,26853,53.8054,3595746,54.8099,26853,53.8054,3595746,0.347,170,96.9426,6630436,43.3434,21214,3.0361,207658,42.2789,20693,0.5991,40976,3.3181,1624,2.3864,163221,0.6967,341,0.0506,3461,2.8829,1411,0.0213,1456,99.8347,48912,99.8308,6667421,99.8347,48912,99.8308,6667421,0,0,0,0,0,0,0,0,54.1608,26535,52.9732,3537929,54.1608,26535,52.9732,3537929,0.4837,237,96.9334,6620384,45.7413,22373,3.0656,209377,44.7457,21886,0.6521,44534,3.2957,1612,2.3779,162404,0.5479,268,0.0357,2439,0.0225,11,0.0009,64,UT-UPHL-250411998655,seqkit,500
UT-UPHL-250411998655_seqkit_1000,195486,26670398,8.49,23025.79,3141.44,99.7729,97521,99.7999,26617020,0.0143,14,0.0154,4102,173.56,99.8967,97642,99.898,13325351,99.8967,97642,99.898,13325351,0,0,0,0,0,0,0,0,55.073,53830,54.0867,7214606,55.073,53830,54.0867,7214606,0.3274,320,97.7445,13234645,43.1822,42164,2.2353,302655,42.1181,41125,0.6005,81305,3.3654,3286,1.5856,214686,0.6862,670,0.0492,6664,2.7396,2675,0.0202,2737,99.8404,97587,99.8371,13309726,99.8404,97587,99.8371,13309726,0,0,0,0,0,0,0,0,54.3701,53143,53.2095,7093587,54.3701,53143,53.2095,7093587,0.4215,412,97.8942,13215903,45.5317,44433,2.105,284184,44.5438,43469,0.6572,88729,3.2842,3205,1.4109,190469,0.5513,538,0.0369,4986,0.0236,23,0.0008,108,UT-UPHL-250411998655,seqkit,1000
UT-UPHL-250411998655_seqkit_5000,518990,70792121,18.379,28238.53,3851.84,99.7591,258870,99.7868,70641164,0.0104,27,0.0113,8012,173.6,99.9025,259242,99.9064,35372221,99.9025,259242,99.9064,35372221,0,0,0,0,0,0,0,0,55.2361,143335,54.2676,19213646,55.2361,143335,54.2676,19213646,0.3206,832,97.689,35132807,42.9807,111424,2.2906,823784,41.9361,108716,0.5956,214212,3.3964,8805,1.6453,591711,0.6862,1779,0.0497,17861,2.797,7251,0.0204,7341,99.8181,259023,99.8138,35320885,99.8181,259023,99.8138,35320885,0,0,0,0,0,0,0,0,54.4276,141237,53.255,18845217,54.4276,141237,53.255,18845217,0.3904,1013,97.7859,35073351,45.4658,117767,2.2134,793899,44.4675,115181,0.6535,234387,3.3101,8574,1.524,546617,0.5397,1398,0.036,12895,0.0239,62,0.0007,252,UT-UPHL-250411998655,seqkit,5000
UT-UPHL-250411998655_seqkit_10000,518990,70792121,18.45,28129,3836.9,99.7591,258870,99.7868,70641164,0.0104,27,0.0113,8012,173.6,99.9025,259242,99.9064,35372221,99.9025,259242,99.9064,35372221,0,0,0,0,0,0,0,0,55.2361,143335,54.2676,19213646,55.2361,143335,54.2676,19213646,0.3222,836,97.689,35132807,42.9807,111424,2.2906,823784,41.9361,108716,0.5956,214212,3.3964,8805,1.6453,591711,0.6862,1779,0.0497,17861,2.797,7251,0.0204,7341,99.8181,259023,99.8138,35320885,99.8181,259023,99.8138,35320885,0,0,0,0,0,0,0,0,54.4276,141237,53.255,18845217,54.4276,141237,53.255,18845217,0.3892,1010,97.7859,35073351,45.4658,117767,2.2134,793899,44.4675,115181,0.6535,234387,3.3101,8574,1.524,546617,0.5397,1398,0.036,12895,0.0239,62,0.0007,252,UT-UPHL-250411998655,seqkit,10000
UT-UPHL-250418000807_bbnorm_10,3944,536009,1.619,2436.8,331.17,98.9351,1951,98.8763,529986,0.1014,2,0.1127,604,184.49,99.7465,1967,99.7471,267392,99.7465,1967,99.7471,267392,0,0,0,0,0,0,0,0,53.1947,1049,52.7187,141323,53.1947,1049,52.7187,141323,1.217,24,84.4463,265175,46.4159,913,15.5498,48829,45.7041,899,0.6468,2031,4.5755,90,14.8477,46624,0.9659,19,0.0554,174,0.6101,12,0.0038,12,99.2394,1957,99.155,265675,99.2394,1957,99.155,265675,0,0,0,0,0,0,0,0,49.7465,981,48.8178,130802,49.7465,981,48.8178,130802,2.4848,49,94.5761,263177,49.8723,976,5.4239,15093,49.0547,960,0.8255,2297,3.7813,74,4.5262,12595,1.4819,29,0.0722,201,0,0,0,0,UT-UPHL-250418000807,bbnorm,10
UT-UPHL-250418000807_bbnorm_30,11104,1513809,2.534,4382.18,597.42,99.1715,5506,99.1517,1500968,0.072,4,0.0795,1204,189.82,99.8199,5542,99.8157,755505,99.8199,5542,99.8157,755505,0,0,0,0,0,0,0,0,54.0166,2999,53.148,402277,54.0166,2999,53.148,402277,1.0447,58,82.5884,749464,45.4349,2518,17.4049,157944,44.6048,2472,0.6106,5541,4.0599,225,16.7459,151964,1.0105,56,0.0484,439,1.1007,61,0.0067,61,99.3336,5515,99.2867,751510,99.3336,5515,99.2867,751510,0,0,0,0,0,0,0,0,51.603,2865,50.4002,381484,51.603,2865,50.4002,381484,1.9452,108,91.3496,745091,48.0326,2649,8.6503,70556,47.1985,2603,0.7361,6004,3.6627,202,7.8634,64138,1.0879,60,0.0508,414,0.0181,1,0.0001,1,UT-UPHL-250418000807,bbnorm,30
UT-UPHL-250418000807_bbnorm_50,17646,2408161,2.887,6113.17,834.27,99.218,8754,99.1872,2388588,0.0907,8,0.1002,2412,187.9,99.8527,8810,99.8526,1202507,99.8527,8810,99.8526,1202507,0,0,0,0,0,0,0,0,54.1993,4782,53.3201,642124,54.1993,4782,53.3201,642124,1.1221,99,87.544,1192825,45.1078,3974,12.4474,169601,44.4041,3912,0.6431,8762,3.9387,347,11.7455,160037,1.1805,104,0.0589,802,1.3394,118,0.0087,118,99.3766,8768,99.3285,1195795,99.3766,8768,99.3285,1195795,0,0,0,0,0,0,0,0,51.5244,4546,50.3985,606737,51.5244,4546,50.3985,606737,1.2581,111,93.1994,1185486,48.1524,4222,6.8005,86502,47.4909,4164,0.7504,9545,3.9576,347,5.9901,76194,1.2318,108,0.06,763,0.0114,1,0.0001,1,UT-UPHL-250418000807,bbnorm,50
UT-UPHL-250418000807_bbnorm_100,31436,4293511,3.937,7984.29,1090.49,99.2429,15599,99.2126,4259704,0.0636,10,0.0702,3016,184.73,99.8537,15695,99.8471,2143700,99.8537,15695,99.8471,2143700,0,0,0,0,0,0,0,0,53.9509,8480,53.0643,1139281,53.9509,8480,53.0643,1139281,0.7889,124,86.9758,2126692,45.3966,7125,13.0153,318244,44.3453,6960,0.6317,15446,4.116,646,12.3287,301455,1.1915,187,0.0549,1343,1.3953,219,0.009,219,99.3892,15622,99.3356,2132267,99.3892,15622,99.3356,2132267,0,0,0,0,0,0,0,0,50.9798,8013,49.8987,1071089,50.9798,8013,49.8987,1071089,0.9352,147,90.8845,2113982,48.707,7609,9.1133,211977,47.8044,7468,0.7322,17031,3.924,613,8.3294,193742,1.1266,176,0.0518,1204,0.0256,4,0.0021,50,UT-UPHL-250418000807,bbnorm,100
UT-UPHL-250418000807_bbnorm_200,52662,7219213,4.838,10884.48,1492.11,99.4911,26197,99.4789,7181594,0.0532,14,0.056,4046,184.46,99.9089,26307,99.9049,3606450,99.9089,26307,99.9049,3606450,0,0,0,0,0,0,0,0,52.7895,13900,51.8449,1871542,52.7895,13900,51.8449,1871542,0.6608,174,90.2521,3579550,46.4287,12214,9.7364,386162,45.2427,11902,0.6278,24899,4.0826,1074,9.0696,359717,0.9427,248,0.039,1546,1.7296,455,0.0115,455,99.5974,26225,99.5633,3593566,99.5974,26225,99.5633,3593566,0,0,0,0,0,0,0,0,49.8348,13122,48.714,1758250,49.8348,13122,48.714,1758250,0.8089,213,93.5684,3563953,49.96,13102,6.4302,244921,48.9266,12831,0.7406,28209,3.9581,1038,5.6541,215360,0.8275,217,0.0355,1352,0.0229,6,0.0014,52,UT-UPHL-250418000807,bbnorm,200
UT-UPHL-250418000807_bbnorm_300,67824,9309943,5.264,12883.62,1768.49,99.5636,33764,99.5614,9269108,0.0442,15,0.0467,4348,183.8,99.9145,33883,99.91,4651487,99.9145,33883,99.91,4651487,0,0,0,0,0,0,0,0,52.359,17756,51.4212,2394004,52.359,17756,51.4212,2394004,0.6487,220,91.3244,4617156,46.7816,15851,8.6634,438002,45.5243,15425,0.6318,31943,4.1997,1423,7.9965,404287,0.9297,315,0.035,1772,1.818,616,0.0122,616,99.6638,33798,99.6354,4637298,99.6638,33798,99.6354,4637298,0,0,0,0,0,0,0,0,49.2569,16704,48.1351,2240335,49.2569,16704,48.1351,2240335,0.746,253,94.2322,4599129,50.574,17093,5.7668,281455,49.4733,16721,0.7489,36551,4.1215,1393,4.9858,243338,0.8432,285,0.0321,1566,0.0178,6,0.0011,52,UT-UPHL-250418000807,bbnorm,300
UT-UPHL-250418000807_bbnorm_400,78876,10837561,5.84,13506.41,1855.78,99.6171,39287,99.6197,10796348,0.0355,14,0.0373,4046,183.66,99.9239,39408,99.9208,5415316,99.9239,39408,99.9208,5415316,0,0,0,0,0,0,0,0,51.6558,20372,50.6847,2746909,51.6558,20372,50.6847,2746909,0.644,254,91.8167,5375159,47.4421,18696,8.1702,478302,46.0744,18157,0.6388,37397,4.5321,1786,7.4974,438913,0.8907,351,0.034,1992,1.9488,768,0.0131,768,99.7008,39320,99.6766,5400434,99.7008,39320,99.6766,5400434,0,0,0,0,0,0,0,0,48.5522,19148,47.434,2569951,48.5522,19148,47.434,2569951,0.7556,298,94.3539,5355466,51.2996,20171,5.6452,320415,50.1043,19701,0.7629,43300,4.4456,1748,4.8538,275500,0.7833,308,0.0285,1615,0.0178,7,0.0009,53,UT-UPHL-250418000807,bbnorm,400
UT-UPHL-250418000807_bbnorm_500,87016,11964188,6.785,12823.86,1763.2,99.6345,43349,99.6378,11920852,0.0345,15,0.0363,4348,183.43,99.931,43478,99.9283,5978772,99.931,43478,99.9283,5978772,0,0,0,0,0,0,0,0,51.4825,22399,50.4929,3021019,51.4825,22399,50.4929,3021019,0.6344,276,92.0035,5934258,47.6011,20696,7.983,514906,46.1337,20058,0.6447,41584,4.8047,2089,7.3064,471264,0.8579,373,0.0319,2058,2.0056,872,0.0135,872,99.7127,43383,99.6895,5962552,99.7127,43383,99.6895,5962552,0,0,0,0,0,0,0,0,48.3153,21021,47.1645,2820966,48.3153,21021,47.1645,2820966,0.7677,334,93.6064,5912702,51.5432,22361,6.3927,403801,50.2409,21796,0.7606,48045,4.7415,2057,5.6044,354006,0.763,331,0.0277,1750,0.0184,8,0.0009,55,UT-UPHL-250418000807,bbnorm,500
UT-UPHL-250418000807_bbnorm_1000,101494,13975835,6.408,15839.66,2181.14,99.6729,50581,99.6811,13931262,0.0276,14,0.0294,4108,183.15,99.9369,50715,99.9343,6984657,99.9369,50715,99.9343,6984657,0,0,0,0,0,0,0,0,51.1971,25981,50.2244,3510306,51.1971,25981,50.2244,3510306,0.6168,313,92.3818,6932595,47.832,24258,7.6038,570614,46.503,23584,0.6489,48696,4.5864,2326,6.9244,519627,0.8065,409,0.0305,2291,2.1197,1075,0.0143,1075,99.7419,50616,99.7213,6967113,99.7419,50616,99.7213,6967113,0,0,0,0,0,0,0,0,47.8885,24302,46.7561,3266658,47.8885,24302,46.7561,3266658,0.7114,361,94.0368,6908399,51.9855,26313,5.9625,438032,50.81,25718,0.7721,56722,4.5025,2279,5.164,379373,0.7251,367,0.0264,1937,0.0158,8,0.0007,55,UT-UPHL-250418000807,bbnorm,1000
UT-UPHL-250418000807_bbnorm_5000,102752,14149620,7.215,14240.54,1961.02,99.6769,51210,99.6857,14105142,0.0273,14,0.029,4108,182.95,99.9377,51344,99.9351,7071597,99.9377,51344,99.9351,7071597,0,0,0,0,0,0,0,0,51.1756,26292,50.2058,3552658,51.1756,26292,50.2058,3552658,0.5937,305,92.4601,7018944,47.8615,24574,7.5257,571302,46.5488,23900,0.6486,49238,4.5419,2332,6.8464,519729,0.8083,415,0.0308,2335,2.1035,1080,0.0142,1080,99.745,51245,99.7247,7053958,99.745,51245,99.7247,7053958,0,0,0,0,0,0,0,0,47.8687,24593,46.7401,3306128,47.8687,24593,46.7401,3306128,0.7124,366,94.0974,6994627,52.007,26651,5.9019,438709,50.844,26055,0.7712,57326,4.4551,2283,5.1044,379433,0.724,371,0.0262,1950,0.0156,8,0.0007,55,UT-UPHL-250418000807,bbnorm,5000
